Station ID,Timestamp,PM2.5,PM10,O3,NO2,Temperature,Humidity
S001,2025-07-01 17:00:00,21.572854834732304,,28.709714306671927,22.82835599770177,34.43,61.74577812831839
S001,2025-07-01 18:00:00,27.57550390722764,38.883311263507494,14.649830277607668,19.81440287185548,25.3,84.63242112485287
S001,2025-07-01 19:00:00,23.076390352188774,44.523210135004184,29.722305842358054,11.819253736663276,30.71,67.51933032686775
S001,2025-07-01 20:00:00,32.910319470430466,26.359188178078917,41.22235448748879,10.187042560454033,27.93,81.90455625809979
S001,2025-07-01 21:00:00,15.094636748693116,31.50553405595842,30.79721092070113,16.475670421186607,17.25,60.68562974806027
S001,2025-07-01 22:00:00,14.376962862738951,47.10388645952772,22.644606126129574,30.849540835122774,21.08,56.77938483794324
S001,2025-07-01 23:00:00,33.135172173696695,21.53703525349067,31.819679476833034,29.149999279976996,16.96,61.84633858532304
S001,2025-07-02 00:00:00,27.598827942484235,51.72734307665966,20.104394312975344,10.756803708410066,27.61,62.96984673233186
S001,2025-07-02 01:00:00,27.504928503458764,45.19672314245464,24.559802227372074,21.625775880127026,26.47,52.85648581973632
S001,2025-07-02 02:00:00,43.65774511144757,47.10749381367681,20.469572022378813,24.595875260436806,20.13,67.87084603742451
S001,2025-07-02 03:00:00,36.58595579007404,27.689765224724344,37.70700903395458,22.889466488555488,29.11,78.96792982653947
S001,2025-07-02 04:00:00,22.546118839971296,28.693957534637654,22.883884562995814,14.289328005241932,24.61,63.41151974816644
S001,2025-07-02 05:00:00,27.76690799330019,52.40774873554036,30.104015135023257,30.174738540101217,23.68,87.20169166589619
S001,2025-07-02 06:00:00,31.25667347765006,27.142636653755762,21.432860015511103,23.377306906702298,23.88,67.14000494092092
S001,2025-07-02 07:00:00,29.73237624573545,38.90756631014691,23.22565025545276,9.396069427198947,22.77,68.56398794323472
S001,2025-07-02 08:00:00,27.14093744130204,21.31391831932018,31.385447406809455,22.697221658101856,20.58,61.53725105945528
S001,2025-07-02 09:00:00,25.58208718446,22.855445532540653,32.86229888278626,23.92549168457764,30.42,70.53802052034902
S001,2025-07-02 10:00:00,11.223306320429089,25.93262440127316,34.12028213766928,23.596501656385463,27.58,98.52731490654722
S001,2025-07-02 11:00:00,30.70890510693167,57.03348460270898,37.63201410794562,24.559738759140586,23.42,67.58969220493267
S001,2025-07-02 12:00:00,17.27174785462428,36.44772089889987,26.117091617367173,20.573118975704258,36.57,41.32734807408252
S001,2025-07-02 13:00:00,31.862601903745134,15.809261932155223,26.22454507368453,27.622654178771562,25.32,49.22255222070694
S001,2025-07-02 14:00:00,17.846962907400318,50.19396623402014,24.15706694626291,21.515210127073825,25.23,53.483996523941826
S001,2025-07-02 15:00:00,46.439440893253256,49.50878533477017,13.798859306739143,21.305180203385994,21.69,68.52433334796224
S001,2025-07-02 16:00:00,17.074792615672994,38.278953377996515,34.03989823184366,26.06028635919085,19.0,
S001,2025-07-02 17:00:00,20.25054688839044,30.200061511394324,44.12363392224877,22.83487197672669,18.7,69.17861947054776
S001,2025-07-02 18:00:00,46.22156197012633,55.486978908267204,17.845040272367893,16.610361489936242,,52.92330534381219
S001,2025-07-02 19:00:00,29.438194281462284,51.61951080144005,22.584556227375337,19.5833225075674,8.79,49.756123586657104
S001,2025-07-02 20:00:00,22.474318486068398,21.283252270527257,43.05929043145308,9.989010354275571,22.8,61.30740577286091
S001,2025-07-02 21:00:00,39.412732890661154,18.46206773230841,39.30531001723968,,20.09,64.6210347426327
S001,2025-07-02 22:00:00,26.990596955734702,30.99674684261808,30.55841667992015,17.30280482196768,25.57,66.62130674521046
S001,2025-07-02 23:00:00,,21.432767517597263,47.06426699725013,6.335385403342487,24.24,65.88317206484577
S001,2025-07-03 00:00:00,27.809918677350325,30.659507202691096,28.335021997141798,16.54899345738817,22.05,68.49602097021025
S001,2025-07-03 01:00:00,28.570154859650472,29.606356071090186,37.196799003466005,22.151096646136267,29.06,66.29628841923612
S001,2025-07-03 02:00:00,16.710049890779278,31.597284397045456,35.978348840986094,24.272591858034254,24.9,61.17327383308782
S001,2025-07-03 03:00:00,37.77664895788425,31.12642916746255,34.3767790493603,18.58465143296274,23.91,70.9877685198719
S001,2025-07-03 04:00:00,33.2541634898803,52.20264454000958,40.44383045723463,20.147026891429313,28.41,56.89733243406544
S001,2025-07-03 05:00:00,28.241663524884423,38.047854184484734,,24.166099178058396,20.91,80.9238727568546
S001,2025-07-03 06:00:00,14.93982618500298,21.78717080818402,39.26488698800054,25.54163885774055,28.12,66.2834550926428
S001,2025-07-03 07:00:00,24.877532271530853,26.541184427712526,30.606436465549812,15.259868019415219,29.88,58.52942618497861
S001,2025-07-03 08:00:00,16.745028032074885,35.1792123752051,33.303451634205,16.053928130372178,,62.436872114919126
S001,2025-07-03 09:00:00,27.449665711087228,32.39585236943305,26.23169355505342,21.624349561503454,17.76,45.92536225623445
S001,2025-07-03 10:00:00,17.81555778747564,36.798292724322295,32.487260524784034,30.327493518646865,29.29,58.40061470036573
S001,2025-07-03 11:00:00,24.809837920973113,24.962059530432867,29.85189491206088,17.979389527559032,,51.727690564476774
S001,2025-07-03 12:00:00,30.193465142411725,62.99108369503867,29.12991881234514,22.811982054692592,28.45,55.987795281141636
S001,2025-07-03 13:00:00,27.24092481810417,40.18888601172692,30.781408788390653,14.588931513011735,25.12,64.9799829124545
S001,2025-07-03 14:00:00,39.51143607795042,54.3890623912781,47.225459660092454,14.628567059783654,29.36,61.83342005738352
S001,2025-07-03 15:00:00,46.89802933217672,27.87552571967273,23.28222526255379,15.804251481891844,14.38,54.74244978319239
S001,2025-07-03 16:00:00,17.40867338446302,42.25590679714311,32.734047806217276,33.1331958745112,29.75,54.23096344337597
S001,2025-07-03 17:00:00,16.01585328651642,47.37878757259759,19.43813434383486,32.82021136098048,30.9,55.30824347895295
S001,2025-07-03 18:00:00,7.868654709091224,60.30808561248119,29.083681237979057,28.664714183814233,17.03,54.00624977046227
S001,2025-07-03 19:00:00,25.052436997181832,40.70470890647113,26.39947622816605,24.35994952643249,19.66,58.576205149787064
S001,2025-07-03 20:00:00,26.20295631711899,47.71658251088124,35.69291902471112,12.127505357134915,17.33,72.7767682189851
S001,2025-07-03 21:00:00,28.323140119795916,28.772701951651698,42.409215804180185,20.80972244005001,30.9,60.67518481410109
S001,2025-07-03 22:00:00,45.60747924881987,66.33011263664807,28.008286812167412,26.80099665668049,28.23,73.68631557532349
S001,2025-07-03 23:00:00,15.350765394198955,50.29077189997659,38.4673958947967,7.688823595038199,19.08,39.607678222398995
S001,2025-07-04 00:00:00,22.305931655554424,50.76313383693943,42.01885641676822,20.518663462938427,33.14,46.198985417851084
S001,2025-07-04 01:00:00,7.966175606448452,,33.07252359151446,19.77113676334135,,59.10879960487212
S001,2025-07-04 02:00:00,11.955304994951469,50.04508823245058,32.93278596877479,13.420841495708514,22.43,49.40786478111048
S001,2025-07-04 03:00:00,24.37320902726828,54.327134807518576,22.11419162931565,23.52832560862491,22.35,52.07127167737656
S001,2025-07-04 04:00:00,23.92969640045442,24.47136516370939,25.570805557222542,11.614854751878061,34.82,60.35263551971729
S001,2025-07-04 05:00:00,18.002744920074143,43.20969866101333,29.10137560247336,18.45321280326744,28.07,67.57507710047305
S001,2025-07-04 06:00:00,19.694988523894725,31.362726390329797,27.79958642278685,3.8865518468509066,17.42,73.66874267444524
S001,2025-07-04 07:00:00,41.449677135012834,36.264459406654325,34.612455704446134,22.17875108180475,40.39,71.19574911434577
S001,2025-07-04 08:00:00,23.720824085192334,25.666893390993614,17.14842943793942,21.42424545107056,21.22,45.77746290402326
S001,2025-07-04 09:00:00,18.534271157574736,23.776779945784074,43.49713308058052,26.171478298646154,24.96,74.79944138890026
S001,2025-07-04 10:00:00,25.773683076476182,27.080736980076047,42.18499261815726,23.77237030579261,19.81,58.09661321916392
S001,2025-07-04 11:00:00,16.24381746615243,19.25800403553496,37.40942038025313,33.36591648329092,18.01,65.62969236690572
S001,2025-07-04 12:00:00,18.49357430878173,32.69311924352956,25.26084860608905,13.952064612241287,25.24,51.69049883588962
S001,2025-07-04 13:00:00,27.70456825779839,39.246428358262946,28.088415625068723,13.647054365708815,22.12,67.55391225825755
S001,2025-07-04 14:00:00,30.00917187624381,25.336671328021737,,25.259709863602524,16.65,65.43360192379934
S001,2025-07-04 15:00:00,18.373762410541534,48.55898002889739,23.893926747659865,7.365825295348367,16.86,60.48084946661382
S001,2025-07-04 16:00:00,27.597225017214818,,35.108739670218995,8.36935956411728,24.67,47.889838002375434
S001,2025-07-04 17:00:00,18.48163892197841,40.71098006974621,23.11669307772838,17.308111190391223,30.03,54.23108130476851
S001,2025-07-04 18:00:00,33.35692112065142,23.05439718013573,34.23843342332226,30.090980344605303,12.64,52.03104744529523
S001,2025-07-04 19:00:00,30.7707212718054,36.95431920935511,32.96916698697047,15.772103692989255,25.43,58.44322764607921
S001,2025-07-04 20:00:00,36.67782061659807,43.816312649518196,32.70082129660162,17.11686123714273,22.56,55.67441812180379
S001,2025-07-04 21:00:00,28.94452142378297,33.68523278769605,32.3181988551713,34.52780559051807,29.36,56.73976467832159
S001,2025-07-04 22:00:00,37.012139221639444,33.87886940467673,13.69500371857717,12.943395823578172,15.65,56.48486515958692
S001,2025-07-04 23:00:00,25.184183791895517,65.14655968412924,32.6154189901133,18.46629629833795,29.15,37.88864690992115
S001,2025-07-05 00:00:00,27.35614558108566,51.562977908304504,18.171310033761266,28.006278302448504,26.69,55.847120860991986
S001,2025-07-05 01:00:00,31.32781866106285,74.06039286706593,31.45493004046796,21.73754410410235,22.7,
S001,2025-07-05 02:00:00,33.303358165442454,27.15874261136699,30.57252989775514,16.656397872644185,27.39,63.33662105286948
S001,2025-07-05 03:00:00,35.375399442578995,32.349754017178796,27.84100051765303,13.148653989523847,22.78,63.77300493044852
S001,2025-07-05 04:00:00,32.56988616645352,26.167520137335618,36.95684736084528,29.489465011634657,27.07,78.76795812558066
S001,2025-07-05 05:00:00,17.26210800896427,21.330179450328746,15.770238008765771,30.47231018042428,28.27,59.44415329089545
S001,2025-07-05 06:00:00,27.799686263198204,23.117664290524353,49.56601583693461,20.90454827382659,25.55,67.25766623898691
S001,2025-07-05 07:00:00,29.810092317367133,43.35826036418697,23.676204356437506,23.300278499951972,34.41,73.45420046154977
S001,2025-07-05 08:00:00,40.93186626639397,32.33176485353222,22.083161437931352,19.119491559302464,25.28,70.94191518470949
S001,2025-07-05 09:00:00,8.075353702851807,62.943254791909204,28.735936811368084,17.01183251036806,19.94,43.451433281342304
S001,2025-07-05 10:00:00,33.231705839619146,41.09976950782606,19.68031280207157,10.934448595554688,23.32,76.69021525289392
S001,2025-07-05 11:00:00,22.40408648636395,17.45285570322841,28.034055487312447,18.090935011766305,11.52,59.45705133482188
S001,2025-07-05 12:00:00,22.69065469791322,50.44309547220128,44.79164875956276,27.885955206834304,23.66,48.934740912583294
S001,2025-07-05 13:00:00,50.733598032498605,40.888276510217324,30.11143433530357,19.831124390229977,25.99,58.556395880760576
S001,2025-07-05 14:00:00,19.263379931197637,31.79711588139412,29.737973838272012,16.196026602063647,21.44,61.064302276918966
S001,2025-07-05 15:00:00,22.450227825791448,62.559894828740326,8.792241532855904,27.64054796345723,31.23,39.2660976759185
S001,2025-07-05 16:00:00,21.573124059196513,34.428387010063126,18.73990644225743,14.555283186863873,19.45,77.52270443423623
S001,2025-07-05 17:00:00,,59.07332642491238,35.773376512345884,12.096637601479395,22.38,64.89374561227918
S001,2025-07-05 18:00:00,12.778721911080545,50.69497645258582,28.077396814734918,17.376254347152816,28.55,64.4426331148604
S001,2025-07-05 19:00:00,,57.38994705046372,21.35149337920082,24.311549248609847,27.97,56.904535606860094
S001,2025-07-05 20:00:00,28.26133022242118,21.233296354220457,37.392216153655205,18.705685044899077,,70.49009225836889
S001,2025-07-05 21:00:00,17.95656309457241,18.873080554546604,17.54696661180877,24.242069659419478,18.6,77.54794181984364
S001,2025-07-05 22:00:00,4.1807059211627795,65.44684552435058,31.688139737620947,19.323008216907255,22.28,63.991361143520706
S001,2025-07-05 23:00:00,24.623652975751515,56.54952823024782,30.913821189296318,21.052112330233143,23.18,59.43054376278933
S001,2025-07-06 00:00:00,28.078017688920593,14.347474110150618,19.214516623154296,25.202848658159006,25.85,58.16016663647321
S001,2025-07-06 01:00:00,25.18433933065393,45.21372558042506,25.68192255752511,14.551866922183812,25.98,50.21627222384968
S001,2025-07-06 02:00:00,29.08252755714472,14.461245936432395,38.23324509860515,23.308182376891303,26.28,69.82690983945514
S001,2025-07-06 03:00:00,41.65474444462576,55.21555097527195,15.273006149346838,11.04296123285009,21.88,60.26091050210834
S001,2025-07-06 04:00:00,30.17659020469123,29.113842802698016,,14.712319473526742,21.94,45.93338903151778
S001,2025-07-06 05:00:00,15.767667538890958,19.724730915754996,,27.375492576254878,20.25,86.32382064837391
S001,2025-07-06 06:00:00,29.933179008808892,42.77254185542311,23.13313775855029,24.90216915586294,22.12,61.220098146453616
S001,2025-07-06 07:00:00,50.60084538268795,38.559101504130254,39.194186610285406,15.077765024118788,24.83,77.7080063563551
S001,2025-07-06 08:00:00,18.730329422122324,67.18672836995393,35.662015483643806,,28.16,69.7255444962673
S001,2025-07-06 09:00:00,31.218099622171962,16.446629201643155,24.182902593401053,18.267369551139467,24.63,66.20672097550678
S001,2025-07-06 10:00:00,26.77701000933254,19.969834619348482,33.04158280804771,24.27410021698676,27.8,70.80780725554622
S001,2025-07-06 11:00:00,33.33922154548904,46.88770118842655,29.438674308330825,8.37327346538806,27.15,62.076876871631114
S001,2025-07-06 12:00:00,27.715788371953735,20.84877136269536,21.3515476767339,27.372069973330326,24.8,66.81500697372624
S001,2025-07-06 13:00:00,25.283183761304613,40.446342092436176,37.50627044780798,16.387686902478382,25.48,55.377247112949576
S001,2025-07-06 14:00:00,20.655037725676845,35.36241814797041,31.777070173069703,16.648759648355657,31.28,51.05392697780496
S001,2025-07-06 15:00:00,23.13128355838641,33.40403412588738,41.57582307482986,21.375883435581024,30.16,45.14439626963028
S001,2025-07-06 16:00:00,27.670502658692588,53.34446193435156,30.658271914203393,27.458362625457458,22.41,74.0934744018558
S001,2025-07-06 17:00:00,47.9889812361925,34.55742159340512,26.435979828793826,30.173691339823904,32.9,54.771399728467316
S001,2025-07-06 18:00:00,20.798131829041427,35.773230867092394,19.244395911725782,13.569436374610612,19.98,52.32202434895871
S001,2025-07-06 19:00:00,24.653151126132187,43.51322098804781,42.40400394251262,13.011521714828463,29.92,57.86011155774491
S001,2025-07-06 20:00:00,,50.122292382499054,21.01822382750161,22.676868223288356,25.83,64.92451264008149
S001,2025-07-06 21:00:00,27.891686439078182,76.82950209866341,24.898080125989473,16.283021314987277,21.88,54.44522880839745
S001,2025-07-06 22:00:00,18.626128726934823,57.83524796661328,41.36403398391884,16.004775943753664,20.84,64.71415556386404
S001,2025-07-06 23:00:00,19.477769557190285,49.493977266332664,31.623384166810396,9.389791195019377,32.74,77.95877673095522
S001,2025-07-07 00:00:00,18.872113095156138,34.18447660096024,32.28692312579924,22.341197529909174,28.29,80.1020453876635
S001,2025-07-07 01:00:00,23.230527725059506,28.025541331923193,18.965446175883784,14.883489720406565,24.83,77.94557863517788
S001,2025-07-07 02:00:00,19.823887009638284,43.35681927458348,29.868616831417985,28.31875291413659,37.63,54.69131227079679
S001,2025-07-07 03:00:00,20.10560557481778,55.66241315603608,35.45513191701049,32.92695128015224,27.92,56.40707909212941
S001,2025-07-07 04:00:00,30.906548306923092,56.63055370874362,36.56385744957891,23.550918217751082,30.33,71.69295590445672
S001,2025-07-07 05:00:00,38.82158991037527,49.73064831384464,28.663055357465165,21.02699580503326,31.03,51.83064329012764
S001,2025-07-07 06:00:00,28.686733088729014,34.09991781508959,30.22995858347854,28.949163038251093,25.96,60.46436548156149
S001,2025-07-07 07:00:00,11.401438590200808,51.193803490408314,35.1638734491286,35.142783063138225,23.46,62.19150327663939
S001,2025-07-07 08:00:00,27.49383683710755,63.661799196452115,29.237635740904384,21.953150680392376,28.04,61.86609123156358
S001,2025-07-07 09:00:00,20.535663854494718,42.911349893474615,38.58905399887818,12.814392904122577,25.66,52.99879185060827
S001,2025-07-07 10:00:00,36.950466289248425,17.15219642824338,25.528625221827294,22.640483125451645,32.83,59.34249738927012
S001,2025-07-07 11:00:00,19.448004733068018,68.21735604160885,18.415888796670046,4.608358303659426,27.2,54.97945775647389
S001,2025-07-07 12:00:00,14.787671828692869,50.6253467094903,31.95040571016959,16.051449584842903,18.6,68.72457328280144
S001,2025-07-07 13:00:00,31.50201177958661,38.51236204330926,44.77309596838133,12.509406635716932,17.37,53.080919301187556
S001,2025-07-07 14:00:00,24.544139836445023,43.65009173984038,28.070111537149362,22.464387775600077,18.74,74.4376460407326
S001,2025-07-07 15:00:00,24.178488216074314,56.75943747382192,32.74180277102163,23.197272534076486,27.85,64.47708560017315
S001,2025-07-07 16:00:00,31.42722759867544,,31.57216935761176,24.963026303119587,24.55,74.40117215449473
S001,2025-07-07 17:00:00,18.2360769794073,67.01410649366224,29.678736394845252,9.984574285173663,25.64,53.18948342525119
S001,2025-07-07 18:00:00,33.406435489887244,30.210640310464136,,6.773214883381282,22.74,35.76120673371044
S001,2025-07-07 19:00:00,9.160971765142767,51.40621984216446,36.28640126920666,22.978202932494753,20.17,59.5228864385802
S001,2025-07-07 20:00:00,24.963974609094315,22.624529662111858,42.027186414137205,26.1415360340297,23.9,60.26885838994531
S001,2025-07-07 21:00:00,27.083828079475524,9.373976973635642,28.022580939835226,15.22611026401541,19.99,57.18899707114045
S001,2025-07-07 22:00:00,42.976865268495224,49.61264291900515,25.430568081737626,24.00807946949311,32.0,69.24633682912769
S001,2025-07-07 23:00:00,25.59630369920174,30.29594833441639,35.58578650890872,22.754397697952246,29.48,66.35171801681969
S001,2025-07-08 00:00:00,35.49552715319335,31.971471826591483,40.539152525074606,21.383197232846797,35.38,53.10812181910432
S001,2025-07-08 01:00:00,42.359638031652494,42.96866175193972,24.788655971084413,16.612799161619748,23.4,64.24165946401916
S001,2025-07-08 02:00:00,30.228354880354996,31.394499940921314,29.80516326191214,34.99589251028304,33.64,64.36323669674032
S001,2025-07-08 03:00:00,25.380034781682003,41.80046990077392,34.908143781843336,12.840452043611162,23.71,43.314159261224106
S001,2025-07-08 04:00:00,28.992231226052795,,26.13450830160501,31.01790734303023,18.87,45.3562511979018
S001,2025-07-08 05:00:00,27.24451818559972,55.70647453918232,43.47142153166295,16.78781015991742,30.39,59.61491530499293
S001,2025-07-08 06:00:00,23.273727000591805,53.25489906230008,35.21858302730736,8.965254901110255,32.38,73.80091354147451
S001,2025-07-08 07:00:00,18.744372984904707,45.93705300156114,33.95224149026191,21.82471636076735,22.25,53.283766320619485
S001,2025-07-08 08:00:00,24.744459290085548,57.59093528889047,34.348801236755456,17.40569967539726,28.86,31.514573793699245
S001,2025-07-08 09:00:00,36.48765700372103,13.904293318328506,27.100472468774942,12.162310737616993,18.53,71.6082678737852
S001,2025-07-08 10:00:00,20.32298798688109,45.197558225960734,29.624635368966526,23.33928579056185,25.38,47.1700777581143
S001,2025-07-08 11:00:00,34.9626681944714,32.593651252580315,17.54734481072199,17.00319387323861,32.5,68.50221742113493
S001,2025-07-08 12:00:00,21.513478655921407,34.76113443522357,27.42691959026094,34.537235884925884,26.91,64.3004164719107
S001,2025-07-08 13:00:00,35.30283454031842,43.581837385397705,27.927662833434376,18.62555105640515,24.64,59.627777634901584
S001,2025-07-08 14:00:00,32.2762954363698,40.77918828710949,35.86112061772464,19.434983939239924,25.39,40.01799315467892
S001,2025-07-08 15:00:00,34.16327674702482,45.19732713846989,37.984080878877215,0.0,35.44,58.604103718448265
S001,2025-07-08 16:00:00,36.081828167375164,24.401411093117037,34.90219124050056,12.626091057784407,21.88,79.14031353866787
S001,2025-07-08 17:00:00,23.093175992366533,43.26149309769584,36.960541845510036,23.46977321580823,25.75,63.64961002466225
S001,2025-07-08 18:00:00,49.03415585238275,39.13571804449622,31.60879237371974,27.354580772053282,30.53,71.8703030556038
S001,2025-07-08 19:00:00,31.387302220291847,22.854926309042746,43.067452258408764,11.975582248869184,26.51,52.45724149980642
S001,2025-07-08 20:00:00,24.358616534070073,44.93143615455221,32.57085772360219,22.953445279646992,33.07,64.5353430151398
S001,2025-07-08 21:00:00,22.558433647093512,54.46130752432536,39.51576391139712,11.406745294041052,27.99,67.01172742310898
S001,2025-07-08 22:00:00,22.024364966400082,,28.799555303739787,20.879035174300796,24.13,60.155790475814676
S001,2025-07-08 23:00:00,14.037249131047982,18.399236761085586,42.756040505799774,14.071270561771705,20.04,38.466098863962856
S001,2025-07-09 00:00:00,18.610382523104978,20.153653098887524,43.13612128109095,27.068719625398437,21.56,82.52435805344308
S001,2025-07-09 01:00:00,34.81765486991594,35.12752924737066,10.004754281011415,36.03659800813519,18.05,43.546012530431085
S001,2025-07-09 02:00:00,35.225704320096405,76.59628609508908,41.074182548084146,23.947363840366517,27.97,68.53415558780307
S001,2025-07-09 03:00:00,32.589285897867654,44.21787135954064,30.83360883161501,19.561848104703344,,57.19324923133226
S001,2025-07-09 04:00:00,115.37677499213642,,22.09127114279266,12.274874779489604,25.9,73.920022863446
S001,2025-07-09 05:00:00,190.6616510009958,16.442490945652345,22.0829749074373,26.585398315917512,20.09,57.753668500029754
S001,2025-07-09 06:00:00,30.50052099024552,25.47483317704547,30.84300404916768,10.66182153557257,21.99,63.19781934142537
S001,2025-07-09 07:00:00,9.070062664683308,46.607121069405984,29.84289760858655,23.867429680920033,26.12,73.64140429973844
S001,2025-07-09 08:00:00,26.252245026479073,33.558916883121206,30.97838002425827,23.803086203254715,25.24,60.405916912038826
S001,2025-07-09 09:00:00,17.980083121932445,30.05648623673578,18.779157825602454,32.247037202308576,18.78,53.07094802204092
S001,2025-07-09 10:00:00,17.815927344308026,53.42386565416662,27.640402573663778,,21.63,62.78994162223802
S001,2025-07-09 11:00:00,16.646529467402427,72.17723691660083,20.499212647763898,22.16874497158919,28.17,64.13799097451498
S001,2025-07-09 12:00:00,23.147123411222918,38.05268950399861,30.350491775832875,18.970985988600578,29.82,82.10523001591352
S001,2025-07-09 13:00:00,19.425082149921664,19.452955306313832,29.29374361318996,38.05796536358023,20.98,76.39116805444067
S001,2025-07-09 14:00:00,41.77700814076441,31.69617637438008,34.551864633482204,31.398776361899767,23.1,57.964196398976384
S001,2025-07-09 15:00:00,19.183190860513562,24.778649039606996,24.805779639471943,11.432418132664203,25.17,52.30026768941358
S001,2025-07-09 16:00:00,27.337859117907477,16.66156530694559,32.64704185771566,25.834702731262475,15.03,63.74056569847572
S001,2025-07-09 17:00:00,37.27668992473292,21.855384719631918,43.38057909470163,22.933133065562316,21.47,59.44230922342294
S001,2025-07-09 18:00:00,30.583269125217225,41.14008087118617,34.31004793957095,13.555284848444437,25.85,45.8628550309502
S001,2025-07-09 19:00:00,23.887739386512997,26.44138537802815,24.115760459281866,28.652652226473062,30.46,66.09138120907177
S001,2025-07-09 20:00:00,14.07687235327421,35.25387325457797,39.70478159983347,20.992018395479334,36.6,63.93317839394372
S001,2025-07-09 21:00:00,26.920491164900316,35.363253036962476,31.06832723825826,18.932711145336192,28.54,69.56702316794585
S001,2025-07-09 22:00:00,17.140105394920504,20.031505696633328,15.310357015173627,23.555939288387805,19.48,38.471094070475175
S001,2025-07-09 23:00:00,28.88578604530964,77.39499276149186,29.951432707680855,25.869435421161494,25.41,59.01110346808857
S001,2025-07-10 00:00:00,,35.64588183717023,32.13913851257522,22.251884643372094,21.66,69.92042349536523
S001,2025-07-10 01:00:00,23.250402433045913,28.66382260760733,34.29207874856323,13.71072412746274,25.14,59.90881003355796
S001,2025-07-10 02:00:00,35.85895565831578,47.12047349319929,29.79978433003885,25.72436409440201,31.95,65.57810306351863
S001,2025-07-10 03:00:00,25.103526198433805,20.322456514747607,21.47909069539702,17.86342706951733,21.95,58.13028697014554
S001,2025-07-10 04:00:00,25.56649924897107,47.94539131535096,29.43600977552727,23.405511506783412,25.32,40.24533433646128
S001,2025-07-10 05:00:00,15.606646061812457,37.83868666417577,20.32244205727114,24.199501109973433,32.65,72.18761851697317
S001,2025-07-10 06:00:00,22.865571290697922,62.36089205274928,31.18933965761689,17.640398202173724,21.93,56.975303135118715
S001,2025-07-10 07:00:00,21.118231814587713,42.55624333563232,31.284591848398918,20.021322141073902,27.18,71.90646274786342
S001,2025-07-10 08:00:00,34.495541354413234,17.726530473251447,9.568630920784361,26.540239378674915,18.17,57.75234598107316
S001,2025-07-10 09:00:00,13.298869739406404,12.970293436299706,34.331701825638305,25.31408612211853,22.12,34.0895770785509
S001,2025-07-10 10:00:00,19.537555517475173,45.877060081038195,18.16870744980697,21.28351943845409,24.92,65.79291499601088
S001,2025-07-10 11:00:00,26.19580368414153,25.403965886776668,39.572572013315934,18.89029298881121,24.86,50.667320409268044
S001,2025-07-10 12:00:00,20.567177488084898,26.727959289596484,28.616431520612615,31.981959360996406,18.14,43.86438602123259
S001,2025-07-10 13:00:00,39.711703274936085,36.86014484272201,24.647418090720667,27.279332811772534,21.97,78.26009713546937
S001,2025-07-10 14:00:00,31.779258713392693,32.68132887781446,47.25846570612403,15.759995538976632,28.71,62.99292580406492
S001,2025-07-10 15:00:00,38.01741289398798,63.42266795090279,30.256033192526132,14.726074907576717,27.3,53.22284630247894
S001,2025-07-10 16:00:00,45.13387247526623,42.04802996624106,27.07742758950313,21.292762141054357,18.26,50.28385961489349
S001,2025-07-10 17:00:00,37.00413907944426,30.146585815429063,21.62471213854448,23.756569267691003,30.93,67.18953310665067
S001,2025-07-10 18:00:00,34.960476858058165,28.64807367145809,18.62551466606525,30.509335563688406,23.39,57.49166983544953
